,Ano,UF,Tv_assinatura,TV_antena_parabolica,Domicilio_com_internet,celular_com_internet,Uso_de_3G_ou_4G,internet_banda_larga,microcomputador,Tablet,outro_equipamento,Renda_mensal
118581,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1700.0
118582,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2900.0
118583,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2762.0
118587,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,600.0
118588,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,3358.0
118589,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1416.0
118590,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1850.0
118591,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,2259.0
118592,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1986.0
118593,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,2000.0
118594,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,725.0
118595,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2600.0
118597,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,3333.0
118599,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1044.0
118602,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1462.0
118604,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,466.0
118608,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1666.0
118609,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1650.0
118610,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1303.0
118614,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2501.0
118615,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,983.0
118617,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,430.0
118619,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2197.0
118620,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Sim ,2833.0
118621,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,1927.0
118623,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2888.0
118624,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1700.0
118626,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1195.0
118628,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,551.0
118630,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,476.0
118634,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1200.0
118635,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1144.0
118636,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Não,Sim ,Não,538.0
118638,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,2095.0
118640,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1477.0
118642,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1058.0
118643,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,666.0
118645,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,975.0
118646,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Não,Não,Não,944.0
118647,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,992.0
118649,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1321.0
118650,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1130.0
118654,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1866.0
118656,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,996.0
118658,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1160.0
118659,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,975.0
118662,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1100.0
118663,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,994.0
118665,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1250.0
118666,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,937.0
118670,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1900.0
118673,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2525.0
118675,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,900.0
118676,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,757.0
118680,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3500.0
118682,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,4394.0
118683,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1822.0
118686,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1950.0
118692,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1171.0
118693,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1666.0
118694,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2500.0
118696,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,2266.0
118697,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1050.0
118698,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,700.0
118700,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1100.0
118702,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2333.0
118703,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,600.0
118704,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Não,Sim ,Não,262.0
118705,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,0.0
118707,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2100.0
118708,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,716.0
118710,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1700.0
118711,2015,Santa Catarina,Não,Não,Sim,Não,Não,Não,Sim ,Não,Não,835.0
118712,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1750.0
118714,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2400.0
118715,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4000.0
118719,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1466.0
118720,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1166.0
118721,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,662.0
118724,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2100.0
118730,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2250.0
118732,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Não,Não,Não,1394.0
118734,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,1300.0
118735,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1200.0
118736,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,925.0
118737,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,660.0
118738,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,600.0
118740,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1025.0
118744,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1100.0
118751,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,821.0
118753,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3600.0
118755,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,950.0
118761,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,625.0
118763,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,696.0
118767,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,833.0
118770,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1500.0
118773,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1266.0
118775,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1000.0
118777,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,1333.0
118780,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2350.0
118781,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,7000.0
118782,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,500.0
118788,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1150.0
118789,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1120.0
118795,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2250.0
118798,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1450.0
118803,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1000.0
118804,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1350.0
118805,2015,Santa Catarina,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,4700.0
118806,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,8666.0
118810,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1400.0
118812,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,5800.0
118813,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,10000.0
118814,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2833.0
118815,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2650.0
118817,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1500.0
118819,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2000.0
118821,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,3133.0
118822,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1156.0
118823,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1754.0
118824,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Não,Não,Não,644.0
118825,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1000.0
118826,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,755.0
118827,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,827.0
118828,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,2233.0
118829,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,250.0
118830,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1450.0
118831,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1425.0
118832,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,800.0
118833,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,822.0
118834,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,858.0
118836,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,600.0
118837,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1496.0
118838,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2953.0
118839,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1447.0
118840,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,3166.0
118841,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2333.0
118842,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,475.0
118850,2015,Santa Catarina,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1733.0
118851,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,733.0
118858,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,750.0
118859,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,325.0
118871,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1750.0
118872,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,1333.0
118873,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,2000.0
118877,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4300.0
118879,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,775.0
118880,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,964.0
118883,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1525.0
118885,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,7196.0
118888,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1644.0
118889,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,620.0
118890,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,933.0
118891,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1000.0
118892,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,900.0
118893,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1215.0
118894,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,755.0
118896,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,844.0
118897,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,381.0
118899,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,3000.0
118900,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,327.0
118901,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1525.0
118902,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1666.0
118907,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1329.0
118908,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1640.0
118909,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,683.0
118912,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,750.0
118913,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1050.0
118914,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,700.0
118915,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1162.0
118917,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1250.0
118918,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2658.0
118921,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1729.0
118924,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,2812.0
118925,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4000.0
118927,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,1094.0
118929,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,566.0
118930,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1125.0
118931,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1340.0
118932,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1850.0
118940,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2500.0
118942,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,653.0
118946,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1195.0
118961,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2700.0
118962,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1500.0
118967,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1298.0
118970,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2250.0
118971,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1550.0
118973,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1387.0
118977,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,410.0
118980,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Sim ,Não,4500.0
118981,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,929.0
118982,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1800.0
118983,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1000.0
118984,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,729.0
118985,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1085.0
118987,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,662.0
118989,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,872.0
118994,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,725.0
118995,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2000.0
118999,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,490.0
119001,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,964.0
119004,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1750.0
119006,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,993.0
119007,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,591.0
119008,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,6000.0
119010,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3541.0
119011,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,837.0
119013,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3644.0
119015,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1250.0
119016,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1192.0
119017,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1297.0
119018,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1375.0
119019,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1233.0
119020,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1105.0
119021,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2822.0
119028,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,2700.0
119031,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1820.0
119032,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,786.0
119033,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2396.0
119035,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1200.0
119037,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1075.0
119038,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1229.0
119039,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,160.0
119040,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,862.0
119041,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,275.0
119042,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,400.0
119043,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,888.0
119044,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Não,Sim ,Não,2060.0
119045,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2450.0
119046,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2600.0
119047,2015,Santa Catarina,Não,Sim,Sim,Não,Sim ,Sim ,Não,Sim ,Não,400.0
119055,2015,Santa Catarina,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,788.0
119060,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,500.0
119067,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,4000.0
119069,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,11350.0
119071,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2850.0
119072,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,733.0
119076,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Sim ,14000.0
119078,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1633.0
119080,2015,Santa Catarina,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,12666.0
119081,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,5500.0
119082,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1250.0
119084,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,733.0
119085,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,4566.0
119086,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,3250.0
119087,2015,Santa Catarina,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,5000.0
119088,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2640.0
119089,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1333.0
119090,2015,Santa Catarina,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,600.0
119092,2015,Santa Catarina,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2465.0
119093,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1666.0
119094,2015,Santa Catarina,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,725.0
119095,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2866.0
119096,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Sim ,2250.0
119097,2015,Santa Catarina,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,794.0
119098,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Sim ,6266.0
119099,2015,Santa Catarina,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Sim ,3004.0
119100,2015,Santa Catarina,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2560.0
119104,2015,Santa Catarina,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,2212.0
